company;year;country;ERROWIN;MEPAWIN;DISPERWIN;ESGScoreWIN;ESGCombWIN;ENVPillarWIN;SocialPillarWIN;GovPillarWIN;QANALYST
EGCO.BK;2019;Thailand;0.61728888;0.00173490;0.08301168;61.76;61.76;52.82;76.00;56.97;13
EGCO.BK;2018;Thailand;0.23058076;0.00173490;0.36225000;63.22;63.22;49.13;76.00;69.93;13
EGCO.BK;2017;Thailand;0.51833654;0.00173490;0.06939676;55.74;55.74;48.68;71.76;46.93;14
EGCO.BK;2016;Thailand;0.35640488;0.00173490;0.03237811;49.66;49.66;38.91;63.00;50.58;14
EGCO.BK;2015;Thailand;0.53116397;0.00173490;0.29418807;37.98;37.98;36.46;49.51;25.56;13
EGCO.BK;2014;Thailand;0.56115051;0.00173490;0.04848301;15.00;15.00;15.00;17.00;15.00;11
KERVT.IS;2023;Turkey;1.00000000;0.00173490;0.00000000;74.00;74.00;71.66;76.00;54.95;
KERVT.IS;2022;Turkey;1.00000000;0.00173490;0.00000000;73.37;73.37;72.29;76.00;54.03;
KERVT.IS;2021;Turkey;1.00000000;0.00173490;0.00000000;65.12;65.12;68.61;76.00;35.64;
KERVT.IS;2020;Turkey;1.00000000;0.00173490;0.00000000;56.86;56.86;57.91;64.95;41.71;
KERVT.IS;2019;Turkey;0.00000000;0.00000000;0.00000000;47.23;47.23;65.15;48.52;25.30;
KERVT.IS;2018;Turkey;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
KERVT.IS;2017;Turkey;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
KERVT.IS;2016;Turkey;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
KERVT.IS;2015;Turkey;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
KERVT.IS;2014;Turkey;1.00000000;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;
SBSP3.SA;2023;Brazil;0.78010757;0.00173490;0.10944253;15.00;15.00;15.00;17.00;15.00;11
SBSP3.SA;2022;Brazil;0.57027769;0.00173490;0.15587242;15.00;15.00;15.00;17.00;15.00;15
SBSP3.SA;2021;Brazil;0.00000000;0.00000000;0.17118142;56.52;56.52;48.44;67.95;56.46;13
SBSP3.SA;2020;Brazil;0.02721567;0.00173490;0.34439109;54.04;54.04;49.10;65.35;48.79;12
SBSP3.SA;2019;Brazil;2.34380000;0.00173490;0.16534699;59.99;59.99;51.24;72.71;59.52;11
SBSP3.SA;2018;Brazil;2.34380000;0.00173490;0.10744623;66.59;66.59;56.19;76.00;61.01;12
SBSP3.SA;2017;Brazil;0.00000000;0.00000000;0.06935027;58.83;58.83;53.13;76.00;40.54;11
SBSP3.SA;2016;Brazil;0.00000000;0.00000000;0.04723392;62.60;62.60;62.12;76.00;43.09;12
SBSP3.SA;2015;Brazil;1.47366377;0.00173490;0.28867989;61.67;61.67;65.76;72.21;41.99;13
SBSP3.SA;2014;Brazil;2.34380000;0.00173490;0.14893014;59.58;59.58;51.99;69.41;60.63;10
THCOM.BK;2023;Thailand;0.79321437;0.00173490;0.26066667;53.65;53.65;34.48;45.12;77.00;4
THCOM.BK;2022;Thailand;0.00000000;0.00000000;0.24146341;51.71;51.71;34.60;51.40;65.44;5
THCOM.BK;2021;Thailand;1.08322334;0.00173490;0.36225000;57.14;57.14;35.15;54.25;77.00;5
THCOM.BK;2020;Thailand;0.00000000;0.00000000;0.36225000;59.81;59.81;38.53;56.58;77.00;3
THCOM.BK;2019;Thailand;0.00000000;0.00000000;0.20000000;15.00;15.00;15.00;17.00;15.00;3
THCOM.BK;2018;Thailand;0.00000000;0.00000000;0.11005714;15.00;15.00;15.00;17.00;15.00;5
THCOM.BK;2017;Thailand;0.00000000;0.00000000;0.36225000;15.00;15.00;15.00;17.00;15.00;6
THCOM.BK;2016;Thailand;0.00000000;0.00000000;0.05226943;15.00;15.00;15.00;17.00;15.00;10
THCOM.BK;2015;Thailand;0.00000000;0.00000000;0.09345081;15.00;15.00;15.00;17.00;15.00;9
THCOM.BK;2014;Thailand;0.00000000;0.00000000;0.10722541;15.00;15.00;15.00;17.00;15.00;8
003550.KS;2023;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.09749875;15.00;15.00;15.00;17.00;15.00;13
003550.KS;2022;"Korea; Republic (S. Korea)";0.88121028;0.00173490;0.05767712;51.14;51.14;71.90;59.13;38.07;11
003550.KS;2021;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.06646470;47.37;47.37;70.97;59.74;29.64;9
003550.KS;2020;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.10663563;55.78;55.78;67.42;58.69;49.81;15
003550.KS;2019;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.05893702;55.72;55.72;66.74;71.30;38.99;10
003550.KS;2018;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.04641562;16.21;16.21;33.62;17.40;15.00;13
003550.KS;2017;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.14041356;20.90;20.90;42.50;17.00;22.96;17
003550.KS;2016;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.06235999;15.33;15.33;31.60;17.00;20.03;18
003550.KS;2015;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.08436895;15.00;15.00;15.00;17.00;25.01;14
003550.KS;2014;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.07979080;15.00;15.00;15.00;17.00;35.90;16
PCAR3.SA;2023;Brazil;2.34380000;0.00173490;0.13521850;15.00;15.00;15.00;17.00;15.00;7
PCAR3.SA;2022;Brazil;0.74029808;0.00173490;0.36225000;68.64;68.64;62.41;71.82;68.55;11
PCAR3.SA;2021;Brazil;0.50112025;0.00173490;0.36225000;65.15;65.15;55.17;70.20;65.07;12
PCAR3.SA;2020;Brazil;0.00000000;0.00000000;0.19328536;68.90;67.78;67.97;71.42;65.62;9
PCAR3.SA;2019;Brazil;0.00000000;0.00000000;0.16327844;69.78;69.78;63.85;69.82;74.45;8
PCAR3.SA;2018;Brazil;0.00000000;0.00000000;0.05853991;70.12;70.12;61.53;70.03;77.00;12
PCAR3.SA;2017;Brazil;0.00000000;0.00000000;0.12654733;70.27;70.27;61.19;69.30;77.00;15
PCAR3.SA;2016;Brazil;0.00000000;0.00000000;0.31921386;68.39;68.39;58.30;68.83;75.74;16
PCAR3.SA;2015;Brazil;0.00000000;0.00000000;0.14922182;69.35;69.35;56.36;72.77;74.27;16
PCAR3.SA;2014;Brazil;0.00000000;0.00000000;0.10791228;72.65;72.65;71.04;76.00;68.58;14
TRUJ.J;2023;South Africa;2.34380000;0.00173490;0.04390007;66.28;66.28;74.00;74.40;51.33;8
TRUJ.J;2022;South Africa;2.34380000;0.00173490;0.07368988;64.90;64.90;74.00;74.51;44.83;5
TRUJ.J;2021;South Africa;0.00000000;0.00000000;0.05661114;63.37;63.37;74.00;75.19;40.42;8
TRUJ.J;2020;South Africa;2.34380000;0.00173490;0.27797715;71.44;71.44;74.00;75.38;58.47;11
TRUJ.J;2019;South Africa;0.00000000;0.00000000;0.02984129;72.27;72.27;74.00;76.00;59.82;10
TRUJ.J;2018;South Africa;0.00000000;0.00000000;0.03804872;74.00;74.00;74.00;76.00;66.32;13
TRUJ.J;2017;South Africa;0.00000000;0.00000000;0.04296137;65.72;65.72;66.97;59.85;71.61;12
TRUJ.J;2016;South Africa;0.00000000;0.00000000;0.02500618;46.55;46.55;52.54;55.35;33.77;13
TRUJ.J;2015;South Africa;0.85271724;0.00173490;0.01292306;47.94;47.94;36.22;46.24;55.69;13
TRUJ.J;2014;South Africa;0.87376224;0.00173490;0.01603489;57.79;57.79;36.53;56.76;69.56;13
000660.KS;2023;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.07560117;15.00;15.00;15.00;17.00;15.00;38
000660.KS;2022;"Korea; Republic (S. Korea)";1.91456988;0.00173490;0.17284721;74.00;74.00;63.32;75.81;77.00;39
000660.KS;2021;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.05633514;74.00;53.21;63.41;76.00;77.00;40
000660.KS;2020;"Korea; Republic (S. Korea)";0.61047442;0.00173490;0.06420012;74.00;74.00;64.04;76.00;77.00;40
000660.KS;2019;"Korea; Republic (S. Korea)";0.05749162;0.00173490;0.08468381;74.00;74.00;64.69;76.00;77.00;37
000660.KS;2018;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.02765626;74.00;74.00;67.67;76.00;77.00;42
000660.KS;2017;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.01930636;74.00;49.27;67.84;76.00;76.74;36
000660.KS;2016;"Korea; Republic (S. Korea)";0.08037285;0.00173490;0.06585888;74.00;74.00;61.55;76.00;68.59;39
000660.KS;2015;"Korea; Republic (S. Korea)";1.94809418;0.00173490;0.02991611;74.00;74.00;65.82;76.00;66.37;41
000660.KS;2014;"Korea; Republic (S. Korea)";2.08044852;0.00173490;0.03831904;74.00;74.00;59.93;76.00;70.90;44
AP.BK;2023;Thailand;0.96355500;0.00173490;0.02917380;30.59;30.59;31.40;36.76;23.00;11
AP.BK;2022;Thailand;0.96300587;0.00173490;0.01815800;26.91;26.91;20.96;28.63;30.81;12
AP.BK;2021;Thailand;0.98992100;0.00173490;0.01797303;22.40;22.40;15.02;32.62;17.98;16
AP.BK;2020;Thailand;0.98357233;0.00173490;0.03194082;19.58;19.58;15.00;32.09;20.15;15
AP.BK;2019;Thailand;0.99417753;0.00173490;0.04892349;23.97;23.97;15.00;33.54;31.45;16
AP.BK;2018;Thailand;0.99292229;0.00173490;0.04695483;15.00;15.00;15.00;17.00;15.00;18
AP.BK;2017;Thailand;0.96807704;0.00173490;0.05549383;15.00;15.00;15.00;17.00;15.00;21
AP.BK;2016;Thailand;0.97758941;0.00173490;0.05156734;15.00;15.00;15.00;17.00;15.00;21
AP.BK;2015;Thailand;0.84939675;0.00173490;0.04607592;15.00;15.00;15.00;17.00;15.00;20
AP.BK;2014;Thailand;0.95211320;0.00173490;0.05276208;15.00;15.00;15.00;17.00;15.00;19
BEC.BK;2023;Thailand;0.00000000;0.00000000;0.28168905;57.74;57.74;45.74;56.05;64.46;6
BEC.BK;2022;Thailand;0.00000000;0.00000000;0.06426130;60.89;60.89;55.56;55.95;69.38;7
BEC.BK;2021;Thailand;1.03435950;0.00173490;0.30487155;61.58;61.58;53.21;60.13;66.49;8
BEC.BK;2020;Thailand;0.97911093;0.00173490;0.36225000;49.84;49.84;30.93;58.49;44.75;8
BEC.BK;2019;Thailand;0.95545918;0.00173490;0.36225000;45.30;45.30;31.62;42.32;53.78;11
BEC.BK;2018;Thailand;0.00000000;0.00000000;0.36225000;35.23;35.23;23.07;32.60;42.74;13
BEC.BK;2017;Thailand;0.00000000;0.00000000;0.36225000;37.58;37.58;28.21;21.28;62.17;12
BEC.BK;2016;Thailand;0.00000000;0.00000000;0.17741667;40.81;40.81;25.60;22.26;70.31;15
BEC.BK;2015;Thailand;0.00000000;0.00000000;0.09087428;44.59;44.59;26.29;20.78;77.00;18
BEC.BK;2014;Thailand;0.00000000;0.00000000;0.04903520;35.33;35.33;15.00;17.00;75.73;15
028050.KS;2023;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.05883949;15.00;15.00;15.00;17.00;15.00;25
028050.KS;2022;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.05393625;74.00;69.00;74.00;76.00;64.21;22
028050.KS;2021;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.04953070;74.00;74.00;74.00;76.00;63.14;25
028050.KS;2020;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.07142581;74.00;74.00;74.00;76.00;67.24;26
028050.KS;2019;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.09215194;74.00;74.00;73.09;76.00;77.00;26
028050.KS;2018;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.16036943;72.74;72.74;74.00;71.76;71.63;26
028050.KS;2017;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.36225000;74.00;74.00;74.00;76.00;77.00;21
028050.KS;2016;"Korea; Republic (S. Korea)";0.00000000;0.00000000;0.36225000;61.73;61.73;66.57;47.63;74.79;20
028050.KS;2015;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.30672618;54.62;54.62;61.77;50.90;50.16;25
028050.KS;2014;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.20035776;56.39;56.39;63.08;48.40;58.06;26
AEGJ.J;2023;South Africa;0.00000000;0.00000000;0.00000000;37.53;37.53;28.69;34.15;54.55;0
AEGJ.J;2022;South Africa;2.34380000;0.00173490;0.00000000;42.02;42.02;35.73;45.17;46.55;1
AEGJ.J;2021;South Africa;0.00000000;0.00000000;0.00000000;47.91;47.91;49.32;46.34;48.32;0
AEGJ.J;2020;South Africa;0.00000000;0.00000000;0.00000000;42.85;42.85;44.75;47.75;33.44;0
AEGJ.J;2019;South Africa;0.00000000;0.00000000;0.00000000;39.88;39.88;44.33;51.27;17.95;0
AEGJ.J;2018;South Africa;2.34380000;0.00173490;0.36225000;51.08;51.08;45.75;47.30;63.76;3
AEGJ.J;2017;South Africa;2.34380000;0.00173490;0.36225000;50.39;50.39;52.33;47.56;51.77;6
AEGJ.J;2016;South Africa;2.34380000;0.00173490;0.28885922;54.90;54.90;70.85;41.81;50.69;4
AEGJ.J;2015;South Africa;2.34380000;0.00173490;0.36225000;51.29;51.29;69.09;30.17;55.64;4
AEGJ.J;2014;South Africa;2.34380000;0.00173490;0.25262541;42.92;42.92;64.66;36.13;21.84;6
GCARSOA1.MX;2023;Mexico;2.34380000;0.00173490;0.03890160;15.00;15.00;15.00;17.00;15.00;2
GCARSOA1.MX;2022;Mexico;2.34380000;0.00173490;0.00000000;18.40;18.40;15.00;23.54;23.64;1
GCARSOA1.MX;2021;Mexico;2.34380000;0.00173490;0.00000000;21.73;21.73;15.00;24.48;28.96;1
GCARSOA1.MX;2020;Mexico;2.34380000;0.00173490;0.00000000;24.28;24.28;19.60;32.15;18.33;1
GCARSOA1.MX;2019;Mexico;0.91990448;0.00173490;0.00000000;22.07;22.07;21.10;17.62;30.73;1
GCARSOA1.MX;2018;Mexico;0.90357686;0.00173490;0.00000000;28.06;28.06;26.57;22.55;39.23;1
GCARSOA1.MX;2017;Mexico;0.00000000;0.00000000;0.00000000;20.67;20.67;15.00;34.06;22.08;0
GCARSOA1.MX;2016;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;22.14;22.30;0
GCARSOA1.MX;2015;Mexico;0.83950194;0.00173490;0.26196829;15.00;15.00;15.00;17.00;22.74;3
GCARSOA1.MX;2014;Mexico;2.34380000;0.00173490;0.15598184;15.00;15.00;15.00;17.00;21.76;4
GIGANTE.MX;2023;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
GIGANTE.MX;2022;Mexico;0.00000000;0.00000000;0.00000000;55.53;55.53;33.07;62.79;58.69;
GIGANTE.MX;2021;Mexico;0.00000000;0.00000000;0.00000000;51.76;51.76;30.78;61.26;51.70;
GIGANTE.MX;2020;Mexico;0.00000000;0.00000000;0.00000000;46.07;46.07;28.63;60.79;38.43;
GIGANTE.MX;2019;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
GIGANTE.MX;2018;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
GIGANTE.MX;2017;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
GIGANTE.MX;2016;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
GIGANTE.MX;2015;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
GIGANTE.MX;2014;Mexico;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;
RCL.BK;2023;Thailand;0.92885026;0.00173490;0.00000000;46.91;46.91;36.57;45.33;61.19;1
RCL.BK;2022;Thailand;2.34380000;0.00173490;0.01824561;28.24;28.24;15.00;36.19;45.05;2
RCL.BK;2021;Thailand;0.39431514;0.00173490;0.00000000;21.74;21.74;15.00;31.80;31.48;1
RCL.BK;2020;Thailand;0.00000000;0.00000000;0.00000000;21.75;21.75;15.00;30.07;37.02;0
RCL.BK;2019;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
RCL.BK;2018;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
RCL.BK;2017;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
RCL.BK;2016;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
RCL.BK;2015;Thailand;0.99394214;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;2
RCL.BK;2014;Thailand;0.98007770;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
MINT.BK;2023;Thailand;0.93936891;0.00173490;0.10857648;15.00;15.00;15.00;17.00;15.00;14
MINT.BK;2022;Thailand;0.00000000;0.00000000;0.36225000;74.00;74.00;74.00;76.00;77.00;16
MINT.BK;2021;Thailand;1.03831411;0.00173490;0.07293805;74.00;74.00;74.00;76.00;77.00;18
MINT.BK;2020;Thailand;1.08295003;0.00173490;0.12750986;74.00;74.00;74.00;76.00;77.00;14
MINT.BK;2019;Thailand;0.96350314;0.00173490;0.16706985;74.00;74.00;74.00;76.00;77.00;17
MINT.BK;2018;Thailand;0.96023930;0.00173490;0.06853747;74.00;74.00;74.00;76.00;77.00;21
MINT.BK;2017;Thailand;0.96380945;0.00173490;0.04535578;74.00;74.00;63.65;76.00;73.55;22
MINT.BK;2016;Thailand;0.94037725;0.00173490;0.14624468;55.33;55.33;33.08;55.18;75.57;20
MINT.BK;2015;Thailand;0.92878630;0.00173490;0.07315636;57.95;57.95;36.89;56.30;77.00;20
MINT.BK;2014;Thailand;0.76901361;0.00173490;0.01961585;54.21;54.21;35.61;51.10;75.61;17
006400.KS;2023;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.08281657;15.00;15.00;15.00;17.00;15.00;33
006400.KS;2022;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.07304840;74.00;74.00;74.00;76.00;72.01;33
006400.KS;2021;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.06365120;74.00;74.00;74.00;76.00;59.40;34
006400.KS;2020;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.15671796;72.24;72.24;74.00;76.00;49.60;36
006400.KS;2019;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.09459930;65.78;65.78;74.00;59.62;54.85;35
006400.KS;2018;"Korea; Republic (S. Korea)";2.34380000;0.00173490;0.07538945;58.60;58.60;74.00;55.54;36.56;34
006400.KS;2017;"Korea; Republic (S. Korea)";1.85846737;0.00173490;0.09815097;61.05;61.05;74.00;54.21;44.41;34
006400.KS;2016;"Korea; Republic (S. Korea)";0.36896052;0.00173490;0.13081784;62.32;62.32;74.00;56.73;52.60;35
006400.KS;2015;"Korea; Republic (S. Korea)";0.43703035;0.00173490;0.15101733;65.60;65.60;69.45;61.65;64.87;32
006400.KS;2014;"Korea; Republic (S. Korea)";0.79668873;0.00173490;0.36225000;71.54;51.68;73.64;70.02;70.45;40
INTUCH.BK;2023;Thailand;0.80912674;0.00173490;0.03097754;47.50;47.50;15.99;40.05;77.00;8
INTUCH.BK;2022;Thailand;0.90492076;0.00173490;0.05736587;45.59;45.59;16.03;41.00;77.00;9
INTUCH.BK;2021;Thailand;0.59109335;0.00173490;0.03965267;50.13;50.13;16.21;49.11;77.00;12
INTUCH.BK;2020;Thailand;0.73227172;0.00173490;0.05597232;43.79;43.79;24.72;44.60;56.78;10
INTUCH.BK;2019;Thailand;0.59702475;0.00173490;0.06900414;46.68;46.68;15.00;47.67;70.36;15
INTUCH.BK;2018;Thailand;0.81053162;0.00173490;0.03680656;47.98;47.98;15.00;47.31;74.74;14
INTUCH.BK;2017;Thailand;0.83573746;0.00173490;0.03617625;15.00;15.00;15.00;17.00;15.00;14
INTUCH.BK;2016;Thailand;0.81175902;0.00173490;0.11873833;15.00;15.00;15.00;17.00;15.00;17
INTUCH.BK;2015;Thailand;0.85252858;0.00173490;0.05038513;15.00;15.00;15.00;17.00;15.00;13
INTUCH.BK;2014;Thailand;0.87813011;0.00173490;0.03863053;15.00;15.00;15.00;17.00;15.00;13
KIMBERA.MX;2023;Mexico;0.98967519;0.00173490;0.02310106;15.00;15.00;15.00;17.00;15.00;10
KIMBERA.MX;2022;Mexico;0.98815389;0.00173490;0.02267910;62.52;62.52;55.24;65.44;64.12;10
KIMBERA.MX;2021;Mexico;0.98252595;0.00173490;0.10607561;61.98;61.98;55.69;66.86;58.78;11
KIMBERA.MX;2020;Mexico;0.97706919;0.00173490;0.02121100;65.58;65.58;56.33;68.15;69.84;10
KIMBERA.MX;2019;Mexico;0.93588529;0.00173490;0.01521394;65.77;65.77;52.89;66.41;77.00;11
KIMBERA.MX;2018;Mexico;0.94069891;0.00173490;0.03954013;67.35;49.58;49.40;68.49;77.00;10
KIMBERA.MX;2017;Mexico;0.94578407;0.00173490;0.03287229;69.31;69.31;45.36;73.08;77.00;14
KIMBERA.MX;2016;Mexico;0.96274525;0.00173490;0.01045407;54.72;54.72;45.76;43.27;77.00;11
KIMBERA.MX;2015;Mexico;0.93970109;0.00173490;0.03458239;65.28;65.28;55.10;56.35;77.00;14
KIMBERA.MX;2014;Mexico;0.91058672;0.00173490;0.09687291;54.62;54.62;43.16;47.08;77.00;11
STA.BK;2023;Thailand;0.97428835;0.00173490;0.36225000;64.63;64.63;52.83;68.89;73.88;3
STA.BK;2022;Thailand;0.88383680;0.00173490;0.09020495;66.70;66.70;53.05;68.99;77.00;3
STA.BK;2021;Thailand;0.56166314;0.00173490;0.04291594;66.79;66.79;54.23;70.94;77.00;3
STA.BK;2020;Thailand;0.79802423;0.00173490;0.16089047;54.56;54.56;39.33;55.51;74.25;4
STA.BK;2019;Thailand;0.99968343;0.00173490;0.36225000;57.80;57.80;31.79;64.27;77.00;2
STA.BK;2018;Thailand;1.06997753;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;3
STA.BK;2017;Thailand;1.00046980;0.00173490;0.36225000;15.00;15.00;15.00;17.00;15.00;2
STA.BK;2016;Thailand;1.00235151;0.00173490;0.28957117;15.00;15.00;15.00;17.00;15.00;3
STA.BK;2015;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
STA.BK;2014;Thailand;0.99129195;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;3
BTS.BK;2023;Thailand;0.99898020;0.00173490;0.27228997;74.00;74.00;72.44;76.00;76.30;11
BTS.BK;2022;Thailand;1.01056745;0.00173490;0.26877108;74.00;74.00;72.14;76.00;77.00;9
BTS.BK;2021;Thailand;0.99826166;0.00173490;0.17443546;74.00;74.00;67.40;76.00;70.44;9
BTS.BK;2020;Thailand;0.98825541;0.00173490;0.31312039;74.00;74.00;64.70;76.00;77.00;12
BTS.BK;2019;Thailand;0.98882181;0.00173490;0.07080963;74.00;74.00;64.59;76.00;75.77;13
BTS.BK;2018;Thailand;1.00443439;0.00173490;0.10851960;61.77;61.77;22.33;76.00;72.00;10
BTS.BK;2017;Thailand;1.00733314;0.00173490;0.22384501;58.98;58.98;22.85;76.00;65.42;11
BTS.BK;2016;Thailand;0.99824275;0.00173490;0.17669950;50.53;50.53;21.89;58.59;70.18;12
BTS.BK;2015;Thailand;0.99592284;0.00173490;0.21315099;35.23;35.23;21.79;49.88;28.44;15
BTS.BK;2014;Thailand;0.99762029;0.00173490;0.08531677;39.77;39.77;18.26;38.10;65.88;15
THAI.BK;2023;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
THAI.BK;2022;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
THAI.BK;2021;Thailand;0.00000000;0.00000000;0.00000000;15.00;15.00;15.00;17.00;15.00;0
THAI.BK;2020;Thailand;1.91500119;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
THAI.BK;2019;Thailand;1.55083824;0.00173490;0.08458707;41.27;41.27;48.26;54.43;15.00;6
THAI.BK;2018;Thailand;1.11289463;0.00173490;0.36225000;41.35;41.35;50.54;58.29;15.00;12
THAI.BK;2017;Thailand;0.25831744;0.00173490;0.36032193;44.66;44.66;49.27;60.90;15.66;13
THAI.BK;2016;Thailand;0.31897009;0.00173490;0.36225000;44.16;44.16;63.32;54.50;15.00;15
THAI.BK;2015;Thailand;1.69349935;0.00173490;0.36225000;43.05;43.05;52.99;58.81;15.00;15
THAI.BK;2014;Thailand;2.34380000;0.00173490;0.27609284;43.13;43.13;50.62;59.20;15.00;18
PETR4.SA;2023;Brazil;2.34380000;0.00173490;0.05582209;73.06;73.06;62.54;76.00;66.02;6
PETR4.SA;2022;Brazil;2.34380000;0.00173490;0.19874000;74.00;74.00;62.85;76.00;68.14;9
PETR4.SA;2021;Brazil;0.11883691;0.00173490;0.08491684;74.00;41.74;65.34;76.00;77.00;8
PETR4.SA;2020;Brazil;1.59782477;0.00173490;0.18212897;73.74;38.70;61.64;76.00;76.25;9
PETR4.SA;2019;Brazil;0.17254717;0.00173490;0.06220546;73.28;40.36;64.23;76.00;68.41;9
PETR4.SA;2018;Brazil;0.26484022;0.00173490;0.08014280;74.00;38.97;63.59;76.00;69.08;7
PETR4.SA;2017;Brazil;0.21333377;0.00173490;0.36225000;74.00;41.69;67.67;76.00;61.55;9
PETR4.SA;2016;Brazil;0.30565776;0.00173490;0.36225000;74.00;39.97;69.75;76.00;68.60;11
PETR4.SA;2015;Brazil;0.55529391;0.00173490;0.36225000;74.00;41.80;64.09;76.00;70.12;13
PETR4.SA;2014;Brazil;0.69096251;0.00173490;0.16595936;74.00;49.55;65.41;76.00;77.00;10
TASCO.BK;2023;Thailand;0.83452764;0.00173490;0.02142222;61.44;61.44;55.45;76.00;50.50;3
TASCO.BK;2022;Thailand;0.85957579;0.00173490;0.03255814;60.89;60.89;58.11;75.40;45.09;3
TASCO.BK;2021;Thailand;0.80523601;0.00173490;0.09344707;69.95;69.95;70.81;76.00;58.64;2
TASCO.BK;2020;Thailand;0.59633025;0.00173490;0.04959500;57.40;57.40;65.40;66.00;31.01;4
TASCO.BK;2019;Thailand;0.58633700;0.00173490;0.11508568;37.04;37.04;32.66;49.01;27.68;5
TASCO.BK;2018;Thailand;0.81763468;0.00173490;0.19299628;15.00;15.00;15.00;17.00;15.00;3
TASCO.BK;2017;Thailand;0.99088918;0.00173490;0.11455407;15.00;15.00;15.00;17.00;15.00;5
TASCO.BK;2016;Thailand;0.98642507;0.00173490;0.07253176;15.00;15.00;15.00;17.00;15.00;4
TASCO.BK;2015;Thailand;0.00000000;0.00000000;0.01393793;15.00;15.00;15.00;17.00;15.00;4
TASCO.BK;2014;Thailand;0.97648082;0.00173490;0.00000000;15.00;15.00;15.00;17.00;15.00;1
CPLE6.SA;2023;Brazil;0.60726471;0.00173490;0.19680684;74.00;74.00;74.00;76.00;56.24;8
CPLE6.SA;2022;Brazil;0.00000000;0.00000000;0.34913191;74.00;74.00;74.00;76.00;56.63;7
CPLE6.SA;2021;Brazil;0.55704808;0.00173490;0.20124009;74.00;74.00;74.00;76.00;60.74;7
CPLE6.SA;2020;Brazil;1.29609292;0.00173490;0.06878183;74.00;74.00;74.00;76.00;62.10;8
CPLE6.SA;2019;Brazil;1.02697425;0.00173490;0.03804725;74.00;74.00;71.49;76.00;66.95;9
CPLE6.SA;2018;Brazil;0.76091457;0.00173490;0.10351061;74.00;74.00;74.00;76.00;70.21;10
